,Dates,Category,PdDistrict,Address,X,Y
760776,2004-07-24 13:20:00,RUNAWAY,TARAVAL,0 Block of HAROLD AV,-122.45315825844,37.71949760050229
760811,2004-07-24 11:30:00,RUNAWAY,PARK,1200 Block of PAGE ST,-122.441393701114,37.77172731417711
760827,2004-07-24 10:37:00,ARSON,SOUTHERN,1400 Block of FOLSOM ST,-122.413170698459,37.7726163177752
760829,2004-07-24 10:35:00,ARSON,MISSION,0 Block of SYCAMORE ST,-122.419858465007,37.7627429027065
760870,2004-07-24 05:00:00,ARSON,BAYVIEW,QUINT ST / NEWCOMB AV,-122.395382931372,37.738405335176296
760871,2004-07-24 05:00:00,RUNAWAY,BAYVIEW,2600 Block of SAN BRUNO AV,-122.403775864685,37.7282405026531
760898,2004-07-24 02:24:00,DRUNKENNESS,SOUTHERN,FOLSOM ST / 8TH ST,-122.410065781611,37.774990679236296
760983,2004-07-23 22:38:00,RUNAWAY,MISSION,900 Block of POTRERO AV,-122.406604919508,37.7571580431915
761070,2004-07-23 18:15:00,RUNAWAY,MISSION,900 Block of POTRERO AV,-122.406604919508,37.7571580431915
761228,2004-07-23 12:18:00,ARSON,BAYVIEW,700 Block of JERROLD AV,-122.373456171525,37.7296796672727
761374,2004-07-23 00:38:00,ARSON,BAYVIEW,SILLIMAN ST / GIRARD ST,-122.406088073571,37.7309752639978
761377,2004-07-23 00:30:00,ARSON,BAYVIEW,1500 Block of CUSTER AV,-122.390102549533,37.74588490267711
761515,2004-07-22 18:00:00,RUNAWAY,MISSION,900 Block of POTRERO AV,-122.406604919508,37.7571580431915
761800,2004-07-21 23:59:00,DRUNKENNESS,SOUTHERN,1500 Block of MARKET ST,-122.419842305148,37.7748226184309
761821,2004-07-21 22:51:00,DRUNKENNESS,INGLESIDE,4700 Block of MISSION ST,-122.436749760121,37.7219915768943
761990,2004-07-21 14:30:00,DRUNKENNESS,BAYVIEW,1400 Block of THOMAS AV,-122.388542831272,37.72878928885479
761995,2004-07-21 14:21:00,DRUNKENNESS,BAYVIEW,3RD ST / PALOU AV,-122.390971734594,37.73401521810371
762026,2004-07-21 12:55:00,KIDNAPPING,CENTRAL,800 Block of WASHINGTON ST,-122.407793068572,37.7950325698412
762147,2004-07-21 05:34:00,KIDNAPPING,BAYVIEW,0 Block of DAKOTA ST,-122.395513264888,37.7536178531447
762234,2004-07-20 21:33:00,ARSON,BAYVIEW,FITCH ST / INNES AV,-122.373894389578,37.7309368356332
762323,2004-07-20 16:41:00,DRUNKENNESS,BAYVIEW,4600 Block of 3RD ST,-122.390412132668,37.7360102192532
762344,2004-07-20 16:00:00,RUNAWAY,TARAVAL,0 Block of JULES AV,-122.461301563433,37.7191418613626
762416,2004-07-20 12:30:00,ARSON,INGLESIDE,3700 Block of MISSION ST,-122.424421767504,37.736401002257
762564,2004-07-19 23:45:00,DRUNKENNESS,SOUTHERN,HARRIET ST / BRYANT ST,-122.403080552922,37.7756035882459
762878,2004-07-19 09:30:00,DRUNKENNESS,CENTRAL,400 Block of BROADWAY ST,-122.404282497745,37.7982249345487
762895,2004-07-19 08:30:00,ARSON,TARAVAL,800 Block of GONZALEZ DR,-122.480606348865,37.7175185873081
762933,2004-07-19 04:27:00,ARSON,CENTRAL,700 Block of TAYLOR ST,-122.412050910036,37.7892738896382
762990,2004-07-11 23:30:00,ARSON,BAYVIEW,24TH ST / TENNESSEE ST,-122.388880102795,37.7540545313131
763054,2004-07-11 20:30:00,RUNAWAY,BAYVIEW,800 Block of LE CONTE AV,-122.395775347748,37.717345915805
763057,2004-07-11 20:03:00,DRUNKENNESS,NORTHERN,GOLDEN GATE AV / GOUGH ST,-122.423732220515,37.7806111466329
763307,2004-07-11 00:56:00,DRUNKENNESS,CENTRAL,400 Block of BROADWAY ST,-122.405087523335,37.7981219270604
763679,2004-07-10 04:14:00,ARSON,PARK,CLAYTON ST / PAGE ST,-122.448769079939,37.77073127123511
763697,2004-07-10 02:40:00,DRUNKENNESS,SOUTHERN,300 Block of 11TH ST,-122.413287527194,37.7711962032376
763741,2004-07-09 23:45:00,DRUNKENNESS,MISSION,1100 Block of VALENCIA ST,-122.420817675346,37.75448782255511
763812,2004-07-09 20:55:00,DRUNKENNESS,BAYVIEW,2800 Block of SAN BRUNO AV,-122.402912161235,37.725805451377504
763971,2004-07-09 13:30:00,RUNAWAY,TARAVAL,2100 Block of 44TH AV,-122.502735776539,37.7465151964615
764101,2004-07-09 02:45:00,DRUNKENNESS,NORTHERN,1100 Block of VAN NESS AV,-122.421648984394,37.7861425696729
764126,2004-07-09 00:24:00,DRUNKENNESS,NORTHERN,BUCHANAN ST / EDDY ST,-122.429042228263,37.7818456494851
764239,2004-07-08 19:54:00,ARSON,PARK,1200 Block of HAIGHT ST,-122.442678874433,37.770606135285504
764483,2004-07-08 10:00:00,RUNAWAY,TARAVAL,800 Block of CAPITOL AV,-122.459007287896,37.717858450682
764494,2004-07-08 10:00:00,DRUNKENNESS,NORTHERN,100 Block of FELL ST,-122.420332099593,37.7762075768262
764523,2004-07-08 08:38:00,DRUNKENNESS,SOUTHERN,6TH ST / MINNA ST,-122.408162953864,37.780534538504895
764603,2004-07-07 23:42:00,DRUNKENNESS,SOUTHERN,MISSION ST / 4TH ST,-122.404270179493,37.7844788538516
764667,2004-07-07 20:42:00,DRUNKENNESS,CENTRAL,600 Block of HYDE ST,-122.416614060876,37.786777956045
764843,2004-07-07 13:00:00,ARSON,MISSION,2400 Block of MARIPOSA ST,-122.4078191481,37.76320890498009
764966,2004-07-07 08:30:00,RUNAWAY,TARAVAL,800 Block of CAPITOL AV,-122.459007287896,37.717858450682
764999,2004-07-07 05:20:00,ARSON,TENDERLOIN,300 Block of LEAVENWORTH ST,-122.414406029855,37.7841907151119
765000,2004-07-07 05:20:00,ARSON,TENDERLOIN,300 Block of LEAVENWORTH ST,-122.414406029855,37.7841907151119
765009,2004-07-07 04:11:00,DRUNKENNESS,SOUTHERN,7TH ST / MARKET ST,-122.412515341363,37.7804777480279
765154,2004-07-06 18:20:00,KIDNAPPING,MISSION,800 Block of POTRERO AV,-122.406725329529,37.7585641691709
765207,2004-07-06 16:30:00,RUNAWAY,PARK,1200 Block of PAGE ST,-122.441393701114,37.77172731417711
765227,2004-07-06 15:45:00,DRUNKENNESS,TARAVAL,1500 Block of 8TH AV,-122.464845949564,37.7594100230218
765438,2004-07-06 03:01:00,ARSON,BAYVIEW,1100 Block of QUINT ST,-122.394020051522,37.739987260052
765639,2004-07-05 16:00:00,KIDNAPPING,NORTHERN,700 Block of FULTON ST,-122.428249599273,37.7780677663985
765800,2004-07-05 03:21:00,ARSON,INGLESIDE,28TH ST / DIAMOND ST,-122.435679467444,37.7447604211148
765872,2004-06-27 22:45:00,KIDNAPPING,SOUTHERN,800 Block of BRYANT ST,-122.403404791479,37.775420706711
765944,2004-06-27 19:00:00,DRUNKENNESS,TENDERLOIN,LARKIN ST / GOLDEN GATE AV,-122.417146843843,37.7814463501111
765966,2004-06-27 17:21:00,DRUNKENNESS,NORTHERN,REDWOOD ST / POLK ST,-122.418711104998,37.7807726314686
766198,2004-06-27 04:30:00,KIDNAPPING,CENTRAL,BROADWAY ST / KEARNY ST,-122.405475929238,37.7980180687515
766228,2004-06-27 02:14:00,DRUNKENNESS,MISSION,400 Block of CASTRO ST,-122.435150099812,37.7617597243598
766242,2004-06-27 01:30:00,DRUNKENNESS,SOUTHERN,700 Block of HARRISON ST,-122.397814506334,37.7821372491619
766322,2004-06-26 22:15:00,DRUNKENNESS,SOUTHERN,300 Block of 6TH ST,-122.405373810406,37.7782346346871
766351,2004-06-26 21:00:00,DRUNKENNESS,MISSION,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309
766376,2004-06-26 19:35:00,DRUNKENNESS,TENDERLOIN,OFARRELL ST / JONES ST,-122.412970537598,37.7857883766658
766395,2004-06-26 19:00:00,RUNAWAY,SOUTHERN,0 Block of MOSS ST,-122.407999186749,37.7778241673064
766532,2004-06-26 10:00:00,RUNAWAY,TARAVAL,800 Block of CAPITOL AV,-122.459007287896,37.717858450682
766574,2004-06-26 03:22:00,KIDNAPPING,PARK,MARKET ST / CASTRO ST,-122.435187699322,37.7626702770923
766816,2004-06-25 17:30:00,RUNAWAY,PARK,1500 Block of PAGE ST,-122.446355447692,37.77109049873409
767115,2004-06-24 22:15:00,DRUNKENNESS,MISSION,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309
767161,2004-06-24 20:00:00,DRUNKENNESS,SOUTHERN,3RD ST / KING ST,-122.391845617234,37.778124778298505
767253,2004-06-24 16:09:00,RUNAWAY,TARAVAL,0 Block of JULES AV,-122.461163238283,37.7191248815986
767306,2004-06-24 13:35:00,DRUNKENNESS,SOUTHERN,4TH ST / MISSION ST,-122.404270179493,37.7844788538516
767351,2004-06-24 11:22:00,DRUNKENNESS,CENTRAL,BROADWAY ST / COLUMBUS AV,-122.406669739958,37.797864174416496
767421,2004-06-24 08:24:00,DRUNKENNESS,CENTRAL,GEARY ST / KEARNY ST,-122.403434086753,37.7876430501571
767462,2004-06-24 02:55:00,DRUNKENNESS,RICHMOND,ARGUELLO BL / CABRILLO ST,-122.458462735312,37.7756167463737
767481,2004-06-24 01:45:00,DRUNKENNESS,CENTRAL,SUTTER ST / HYDE ST,-122.416829148507,37.7881786970521
767487,2004-06-24 01:17:00,DRUNKENNESS,TARAVAL,32ND AV / TARAVAL ST,-122.489620429384,37.7424363113895
767544,2004-06-23 21:30:00,DRUNKENNESS,SOUTHERN,800 Block of 3RD ST,-122.391425069857,37.7778727797586
767546,2004-06-23 21:26:00,DRUNKENNESS,MISSION,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309
767563,2004-06-23 20:27:00,DRUNKENNESS,SOUTHERN,700 Block of BRANNAN ST,-122.403014839521,37.7732790114242
767591,2004-06-23 19:25:00,DRUNKENNESS,MISSION,15TH ST / CHURCH ST,-122.428820922744,37.7661286357859
767608,2004-06-23 18:45:00,ARSON,SOUTHERN,200 Block of I-80,-122.36493749408,37.8102044406285
767651,2004-06-23 17:15:00,RUNAWAY,MISSION,800 Block of POTRERO AV,-122.406725329529,37.7585641691709
767711,2004-06-23 15:00:00,ARSON,INGLESIDE,800 Block of MOSCOW ST,-122.432613921007,37.7147601703319
767759,2004-06-23 13:00:00,RUNAWAY,PARK,1200 Block of PAGE ST,-122.441393701114,37.77172731417711
767806,2004-06-23 10:44:00,ARSON,CENTRAL,800 Block of PACIFIC AV,-122.409061067118,37.79667866375471
767913,2004-06-22 23:30:00,RUNAWAY,PARK,1200 Block of PAGE ST,-122.441393701114,37.77172731417711
768113,2004-06-22 14:00:00,KIDNAPPING,RICHMOND,2600 Block of SUTTER ST,-122.444011812819,37.7846656063475
768114,2004-06-22 14:00:00,KIDNAPPING,RICHMOND,2600 Block of SUTTER ST,-122.444011812819,37.7846656063475
768117,2004-06-22 14:00:00,DRUNKENNESS,CENTRAL,200 Block of FRONT ST,-122.398993666371,37.79405527725429
768158,2004-06-22 11:45:00,DRUNKENNESS,NORTHERN,BROADWAY ST / VAN NESS AV,-122.423414494359,37.79573807975
768202,2004-06-22 08:30:00,RUNAWAY,BAYVIEW,200 Block of ELMIRA ST,-122.403612256741,37.7340216173286
768302,2004-06-21 22:12:00,ARSON,BAYVIEW,GILMAN AV / GRIFFITH ST,-122.388139317288,37.7182356373929
768311,2004-06-21 21:40:00,KIDNAPPING,TENDERLOIN,0 Block of TURK ST,-122.409853729941,37.7833862379382
768603,2004-06-21 07:00:00,RUNAWAY,NORTHERN,1100 Block of LAGUNA ST,-122.427318976353,37.7813408435344
768696,2004-06-13 22:00:00,ARSON,CENTRAL,900 Block of LOMBARD ST,-122.417172035783,37.8023582922302
768714,2004-06-13 21:00:00,RUNAWAY,TARAVAL,800 Block of CAPITOL AV,-122.459007287896,37.717858450682
768726,2004-06-13 20:15:00,RUNAWAY,TARAVAL,800 Block of CAPITOL AV,-122.459007287896,37.717858450682
768727,2004-06-13 20:15:00,RUNAWAY,TARAVAL,800 Block of CAPITOL AV,-122.459007287896,37.717858450682
768776,2004-06-13 17:40:00,DRUNKENNESS,SOUTHERN,MARKET ST / 5TH ST,-122.408068345155,37.783991676793214
768784,2004-06-13 17:10:00,KIDNAPPING,SOUTHERN,800 Block of BRYANT ST,-122.403404791479,37.775420706711
768851,2004-06-13 13:35:00,DRUNKENNESS,CENTRAL,600 Block of COLUMBUS AV,-122.410534621364,37.80061562136871
768928,2004-06-13 08:15:00,RUNAWAY,TARAVAL,800 Block of CAPITOL AV,-122.459007287896,37.717858450682
768930,2004-06-13 07:47:00,DRUNKENNESS,MISSION,26TH ST / FOLSOM ST,-122.41377130481,37.7493045778704
768988,2004-06-13 00:20:00,DRUNKENNESS,CENTRAL,1300 Block of GRANT AV,-122.407370965267,37.79924012538321
769043,2004-06-12 22:32:00,KIDNAPPING,BAYVIEW,1200 Block of QUESADA AV,-122.383117847505,37.7285470574169
769101,2004-06-12 20:12:00,DRUNKENNESS,PARK,MASONIC AV / GROVE ST,-122.446285630977,37.7748707257792
769262,2004-06-12 13:00:00,RUNAWAY,TARAVAL,800 Block of CAPITOL AV,-122.459007287896,37.717858450682
769362,2004-06-12 02:47:00,ARSON,NORTHERN,2100 Block of NORTH POINT ST,-122.442610609708,37.8029319316628
769368,2004-06-12 02:10:00,ARSON,NORTHERN,1600 Block of NORTH POINT ST,-122.434351689759,37.8038720106925
769575,2004-06-11 16:31:00,ARSON,PARK,VEGA ST / ANZA VISTA AV,-122.445440370175,37.7801230742424
769631,2004-06-11 13:45:00,RUNAWAY,MISSION,2500 Block of BRYANT ST,-122.409274108851,37.7535802615602
769759,2004-06-11 01:40:00,DRUNKENNESS,CENTRAL,400 Block of BROADWAY ST,-122.404282497745,37.7982249345487
769870,2004-06-10 20:30:00,KIDNAPPING,BAYVIEW,0 Block of DAKOTA ST,-122.395635436168,37.7535645746594
769906,2004-06-10 19:10:00,DRUNKENNESS,SOUTHERN,600 Block of HOWARD ST,-122.39998852115,37.78548734122921
769925,2004-06-10 18:10:00,RUNAWAY,TARAVAL,0 Block of JULES AV,-122.461163238283,37.7191248815986
769956,2004-06-10 17:42:00,DRUNKENNESS,MISSION,3200 Block of 24TH ST,-122.417119715741,37.7523748672624
769986,2004-06-10 16:15:00,ARSON,TENDERLOIN,700 Block of OFARRELL ST,-122.417085357424,37.7852153590471
770075,2004-06-10 12:20:00,RUNAWAY,RICHMOND,800 Block of EUCLID AV,-122.458490740585,37.7837951529214
770093,2004-06-10 11:30:00,RUNAWAY,BAYVIEW,1400 Block of PHELPS ST,-122.394438859914,37.73644389967321
770104,2004-06-10 10:45:00,DRUNKENNESS,SOUTHERN,800 Block of BRYANT ST,-122.403404791479,37.775420706711
770190,2004-06-10 02:00:00,KIDNAPPING,RICHMOND,4700 Block of GEARY BL,-122.470190415901,37.7808757916602
770209,2004-06-10 00:48:00,DRUNKENNESS,MISSION,19TH ST / CHURCH ST,-122.428203997163,37.759691691835606
770673,2004-06-08 22:26:00,DRUNKENNESS,MISSION,3000 Block of 16TH ST,-122.421082850193,37.764910844226
770704,2004-06-08 21:30:00,RUNAWAY,TARAVAL,800 Block of CAPITOL AV,-122.459007287896,37.717858450682
770912,2004-06-08 14:00:00,RUNAWAY,PARK,1200 Block of PAGE ST,-122.441393701114,37.77172731417711
770913,2004-06-08 14:00:00,RUNAWAY,TARAVAL,200 Block of CLAREMONT BL,-122.464775525939,37.741189710623495
771103,2004-06-08 02:40:00,ARSON,RICHMOND,500 Block of JOHN F KENNEDY DR,-122.466204667893,37.7725405391593
771305,2004-06-07 13:38:00,DRUNKENNESS,TENDERLOIN,100 Block of EDDY ST,-122.410157073911,37.7842973843312
771364,2004-06-07 09:30:00,ARSON,NORTHERN,700 Block of EDDY ST,-122.420025955939,37.7830500140737
771407,2004-06-07 05:05:00,ARSON,TENDERLOIN,500 Block of OFARRELL ST,-122.413820070176,37.7857382950322
771408,2004-06-07 05:03:00,ARSON,TENDERLOIN,500 Block of OFARRELL ST,-122.413798415869,37.7856297942374
771435,2004-06-07 00:45:00,DRUNKENNESS,INGLESIDE,FOLSOM ST / OGDEN AV,-122.413585057697,37.735894354559605
771486,2004-05-30 23:00:00,RUNAWAY,TARAVAL,800 Block of CAPITOL AV,-122.459007287896,37.717858450682
771490,2004-05-30 23:00:00,RUNAWAY,TARAVAL,800 Block of CAPITOL AV,-122.459007287896,37.717858450682
771491,2004-05-30 23:00:00,ARSON,SOUTHERN,0 Block of HARRIET ST,-122.406969944087,37.7786617943902
771495,2004-05-30 22:45:00,ARSON,SOUTHERN,200 Block of BRANNAN ST,-122.390645819037,37.7830549839906
771525,2004-05-30 21:30:00,KIDNAPPING,RICHMOND,ANZA ST / PARK PRESIDIO BL,-122.472173695022,37.7787257065687
771527,2004-05-30 21:30:00,KIDNAPPING,RICHMOND,ANZA ST / PARK PRESIDIO BL,-122.472173695022,37.7787257065687
771567,2004-05-30 19:48:00,ARSON,TARAVAL,2200 Block of LOWER GREAT HY,-122.507245187757,37.7444515250052
771610,2004-05-30 17:45:00,DRUNKENNESS,PARK,HAIGHT ST / MASONIC AV,-122.445346786573,37.7702081959223
771678,2004-05-30 15:28:00,DRUNKENNESS,MISSION,HARRISON ST / 20TH ST,-122.412502863683,37.7590272974542
771736,2004-05-30 12:10:00,DRUNKENNESS,PARK,700 Block of STANYAN ST,-122.453512911126,37.7686969786551
771773,2004-05-30 10:00:00,RUNAWAY,TARAVAL,4200 Block of JUDAH ST,-122.507539783548,37.7602981479122
771879,2004-05-30 00:43:00,DRUNKENNESS,SOUTHERN,600 Block of BRYANT ST,-122.399151509541,37.77862707848
772114,2004-05-29 13:01:00,DRUNKENNESS,PARK,HAYES ST / CENTRAL AV,-122.444404886671,37.7741491027295
772151,2004-05-29 12:00:00,DRUNKENNESS,SOUTHERN,5TH ST / MARKET ST,-122.408068345155,37.783991676793214
772225,2004-05-29 03:40:00,DRUNKENNESS,BAYVIEW,0 Block of NICHOLS WY,-122.38724435334,37.7195130001474
772296,2004-05-28 23:07:00,DRUNKENNESS,RICHMOND,5900 Block of GEARY BL,-122.483145549312,37.7802894327275
772311,2004-05-28 22:30:00,KIDNAPPING,BAYVIEW,0 Block of MABREY CT,-122.385538161819,37.7358147864872
772352,2004-05-28 21:17:00,RUNAWAY,TARAVAL,0 Block of HAROLD AV,-122.45315825844,37.71949760050229
772432,2004-05-28 18:00:00,KIDNAPPING,BAYVIEW,1100 Block of INGERSON AV,-122.395535873138,37.7206308058104
772607,2004-05-28 11:47:00,DRUNKENNESS,MISSION,15TH ST / FOLSOM ST,-122.415464372882,37.766937029292
772804,2004-05-27 21:00:00,RUNAWAY,TENDERLOIN,200 Block of LEAVENWORTH ST,-122.414217804322,37.7832593295025
772937,2004-05-27 16:15:00,DRUNKENNESS,PARK,KEZAR DR / MARTIN LUTHER KING JR DR,-122.458638758581,37.76719994035071
773050,2004-05-27 10:45:00,RUNAWAY,NORTHERN,3600 Block of DIVISADERO ST,-122.44344148119,37.8032572017953
773136,2004-05-27 02:25:00,DRUNKENNESS,CENTRAL,700 Block of VALLEJO ST,-122.409791662293,37.7985083480435
773169,2004-05-26 23:54:00,DRUNKENNESS,NORTHERN,LOMBARD ST / VAN NESS AV,-122.424541870491,37.8013041477751
773238,2004-05-26 20:47:00,DRUNKENNESS,MISSION,MISSION ST / 24TH ST,-122.418448186109,37.752239165267
773286,2004-05-26 19:00:00,RUNAWAY,RICHMOND,800 Block of EUCLID AV,-122.458490740585,37.7837951529214
773307,2004-05-26 18:10:00,KIDNAPPING,TARAVAL,NORIEGA ST / SUNSET BL,-122.495225044353,37.7534118533857
773319,2004-05-26 18:00:00,DRUNKENNESS,TARAVAL,1500 Block of OCEAN AV,-122.458737959025,37.724347674915
773390,2004-05-26 15:50:00,DRUNKENNESS,MISSION,2500 Block of MARIPOSA ST,-122.408795234885,37.7630594323893
773529,2004-05-26 10:26:00,ARSON,BAYVIEW,1300 Block of OAKDALE AV,-122.386286102009,37.7323455899635
773606,2004-05-26 04:10:00,ARSON,BAYVIEW,1100 Block of SHAFTER AV,-122.382370964778,37.7262328368628
773668,2004-05-25 22:50:00,RUNAWAY,NORTHERN,700 Block of LAGUNA ST,-122.426431627648,37.7776339847429
773791,2004-05-25 18:00:00,KIDNAPPING,INGLESIDE,MISSION ST / PERSIA AV,-122.435977217004,37.72312883070529
774086,2004-05-25 00:45:00,KIDNAPPING,TENDERLOIN,700 Block of OFARRELL ST,-122.417107256373,37.7853238292094
774154,2004-05-24 21:00:00,RUNAWAY,TARAVAL,0 Block of JULES AV,-122.461163238283,37.7191248815986
774204,2004-05-24 18:37:00,KIDNAPPING,MISSION,2900 Block of MISSION ST,-122.418279075012,37.7498209864471
774236,2004-05-24 17:30:00,RUNAWAY,SOUTHERN,200 Block of I-80,-122.36493749408,37.8102044406285
774422,2004-05-24 09:00:00,RUNAWAY,PARK,1200 Block of PAGE ST,-122.441393701114,37.77172731417711
774561,2004-05-16 21:00:00,RUNAWAY,MISSION,700 Block of TREAT AV,-122.413590819153,37.75814314083271
774714,2004-05-16 14:00:00,DRUNKENNESS,NORTHERN,GEARY ST / POLK ST,-122.419739837813,37.78589260994861
774718,2004-05-16 14:00:00,RUNAWAY,BAYVIEW,2500 Block of SAN BRUNO AV,-122.404407189561,37.72940755917529
774863,2004-05-16 01:45:00,DRUNKENNESS,RICHMOND,2400 Block of SUTTER ST,-122.440731807636,37.7851939209085
774891,2004-05-16 00:08:00,DRUNKENNESS,TENDERLOIN,JONES ST / OFARRELL ST,-122.412970537598,37.7857883766658
774907,2004-05-15 23:20:00,ARSON,INGLESIDE,5600 Block of MISSION ST,-122.447095289615,37.7111225502685
774968,2004-05-15 21:00:00,RUNAWAY,PARK,1200 Block of PAGE ST,-122.441393701114,37.77172731417711
774998,2004-05-15 19:29:00,DRUNKENNESS,MISSION,1200 Block of YORK ST,-122.40818042923,37.7520351527768
775020,2004-05-15 18:51:00,DRUNKENNESS,MISSION,23RD ST / SAN BRUNO AV,-122.404485140765,37.754396722297
775036,2004-05-15 18:00:00,RUNAWAY,INGLESIDE,600 Block of MIRAMAR AV,-122.458085173609,37.7285356205091
775046,2004-05-15 17:20:00,ARSON,BAYVIEW,2100 Block of MC KINNON AV,-122.399478103813,37.7417242812104
775136,2004-05-15 13:10:00,DRUNKENNESS,SOUTHERN,0 Block of UNITED NATIONS PZ,-122.414317857881,37.7799444052046
775218,2004-05-15 09:23:00,DRUNKENNESS,MISSION,400 Block of CASTRO ST,-122.435150099812,37.7617597243598
775268,2004-05-15 04:01:00,ARSON,INGLESIDE,800 Block of MOSCOW ST,-122.432495325654,37.7147036723166
775270,2004-05-15 04:00:00,KIDNAPPING,CENTRAL,HYDE ST / BUSH ST,-122.417019320698,37.7891095538507
775284,2004-05-15 02:10:00,RUNAWAY,SOUTHERN,0 Block of MOSS ST,-122.407999186749,37.7778241673064
775292,2004-05-15 01:21:00,DRUNKENNESS,NORTHERN,OFARRELL ST / LARKIN ST,-122.417903977571,37.7851670875288
775323,2004-05-14 23:30:00,KIDNAPPING,CENTRAL,800 Block of GEARY ST,-122.417295322526,37.7862578545865
775468,2004-05-14 17:10:00,RUNAWAY,TARAVAL,0 Block of HAROLD AV,-122.45315825844,37.71949760050229
775508,2004-05-14 16:00:00,RUNAWAY,PARK,1200 Block of PAGE ST,-122.441393701114,37.77172731417711
775531,2004-05-14 15:00:00,KIDNAPPING,CENTRAL,400 Block of GREENWICH ST,-122.407691745169,37.802482274671
775587,2004-05-14 12:00:00,RUNAWAY,PARK,1000 Block of HAYES ST,-122.433661492778,37.7754652277638
775602,2004-05-14 11:35:00,DRUNKENNESS,MISSION,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309
775710,2004-05-14 03:43:00,ARSON,BAYVIEW,THOMAS AV / INGALLS ST,-122.385684144766,37.7272326718873
775796,2004-05-13 21:20:00,ARSON,NORTHERN,1000 Block of BUCHANAN ST,-122.42850467539,37.7795337535575
775834,2004-05-13 19:55:00,DRUNKENNESS,PARK,1500 Block of WALLER ST,-122.449976973581,37.7686065803788
775843,2004-05-13 19:25:00,DRUNKENNESS,SOUTHERN,800 Block of FOLSOM ST,-122.402343659494,37.7811666837563
776041,2004-05-13 11:30:00,KIDNAPPING,TENDERLOIN,500 Block of EDDY ST,-122.416732163096,37.783465567448
776044,2004-05-13 11:00:00,ARSON,INGLESIDE,600 Block of ALEMANY BL,-122.421305348396,37.7321638759455
776054,2004-05-13 10:58:00,DRUNKENNESS,SOUTHERN,800 Block of BRYANT ST,-122.403404791479,37.775420706711
776119,2004-05-13 07:45:00,KIDNAPPING,INGLESIDE,800 Block of ELLSWORTH ST,-122.416446124049,37.7329162539537
776185,2004-05-12 22:45:00,ARSON,RICHMOND,2300 Block of GOLDEN GATE AV,-122.449116002905,37.777321600666106
777031,2004-05-11 06:57:00,DRUNKENNESS,TENDERLOIN,0 Block of TURK ST,-122.409853729941,37.7833862379382
777039,2004-05-11 03:00:00,RUNAWAY,TENDERLOIN,OFARRELL ST / HYDE ST,-122.416261836841,37.7853750846147
777167,2004-05-10 19:15:00,DRUNKENNESS,TENDERLOIN,100 Block of TURK ST,-122.411615075408,37.7831614109395
777229,2004-05-10 16:45:00,DRUNKENNESS,TENDERLOIN,100 Block of TAYLOR ST,-122.410791677645,37.7836952269749
